date,open,high,low,close,volume
2019-04-29,298.53,305.98,298.14,301.33,59027210
2019-04-30,296.49,299.69,302.57,304.7,83307325
2019-05-01,297.81,298.83,298.2,292.9,72393431
2019-05-02,295.51,300.3,294.22,303.6,65255529
2019-05-03,306.57,296.0,295.0,296.23,57199829
2019-05-06,296.03,306.94,298.8,299.02,109784562
2019-05-07,293.31,290.96,288.05,299.93,151090036
2019-05-08,296.96,300.58,299.01,296.88,93624561
2019-05-09,297.55,301.07,285.8,295.86,107474900
2019-05-10,289.13,293.5,282.6,296.4,115723056
2019-05-13,284.37,283.8,282.28,283.89,127656448
2019-05-14,292.21,285.8,284.02,290.6,80388208
2019-05-15,287.35,295.92,289.17,297.28,75768708
2019-05-16,299.08,299.65,288.18,291.0,78883782
2019-05-17,289.43,293.4,287.88,296.86,103446859
2019-05-20,296.59,292.16,290.87,289.15,65527210
2019-05-21,288.04,298.01,286.71,299.73,47877314
2019-05-22,289.03,291.49,285.4,292.16,51589410
2019-05-23,292.21,295.85,286.4,294.38,100047565
2019-05-24,293.79,296.0,290.27,292.07,55532814
2019-05-28,283.31,285.4,290.96,286.3,70112714
2019-05-29,289.58,292.6,282.65,279.46,105094038
2019-05-30,285.82,284.49,282.96,282.62,62561782
2019-05-31,285.3,277.21,284.23,278.18,90377419
2019-06-03,278.41,287.36,286.1,277.61,99065056
2019-06-04,286.33,294.57,281.18,287.23,77637390
2019-06-05,284.06,294.7,288.08,284.93,74100929
2019-06-06,291.5,297.62,285.95,294.8,71328688
2019-06-07,297.82,298.91,287.37,301.74,76716631
2019-06-10,294.81,302.89,293.96,296.01,62032857
2019-06-11,302.81,304.7,302.58,298.5,60029621
2019-06-12,299.94,296.64,294.12,291.53,47561161
2019-06-13,297.5,296.67,293.5,302.63,50838637
2019-06-14,301.29,292.53,301.48,292.75,54911462
2019-06-17,297.08,299.38,298.18,292.19,40995433
2019-06-18,298.33,304.98,301.33,304.6,87618120
2019-06-19,293.54,300.75,295.72,294.33,80735292
2019-06-20,310.66,307.18,300.32,306.83,118266419
2019-06-21,300.96,304.8,308.4,308.0,84641916
2019-06-24,299.93,307.83,304.65,306.18,48547322
2019-06-25,304.3,302.63,293.79,300.31,82845301
2019-06-26,291.99,298.67,293.61,304.7,52091627
2019-06-27,302.69,299.92,295.68,303.1,42284632
2019-06-28,298.17,298.78,305.05,307.0,61804231
2019-07-01,309.8,300.9,294.48,307.66,82753688
2019-07-02,298.85,308.46,307.47,301.01,61988026
2019-07-03,302.56,304.76,297.56,311.6,42815471
2019-07-05,303.13,311.49,301.74,301.06,53396824
2019-07-08,306.62,309.35,309.1,300.95,47832204
2019-07-09,300.45,299.72,308.19,307.34,42251993
2019-07-10,311.31,300.12,307.07,307.35,59478381
2019-07-11,301.42,301.92,309.6,302.79,51916443
2019-07-12,300.87,303.33,310.09,302.76,40397013
2019-07-15,314.78,312.45,304.23,312.01,35271322
2019-07-16,301.23,309.23,304.85,307.04,41178686
2019-07-17,307.43,308.66,306.86,301.03,45841192
2019-07-18,306.0,302.24,305.3,311.55,53898678
2019-07-19,309.39,312.12,310.57,304.0,72015195
2019-07-22,308.34,305.5,302.17,311.4,45566201
2019-07-23,313.01,314.37,301.68,301.39,46243068
2019-07-24,306.74,312.04,309.05,307.04,49091320
2019-07-25,308.5,307.0,313.4,301.0,57915307
2019-07-26,304.83,302.94,303.84,313.36,45413664
2019-07-29,304.97,312.25,311.57,313.37,38484172
2019-07-30,302.53,314.4,311.85,302.82,47861937
2019-07-31,310.34,312.8,307.6,305.87,106269665
2019-08-01,303.4,310.89,296.27,303.53,147973700
2019-08-02,295.24,307.07,291.9,303.36,118539577
2019-08-05,294.11,293.53,292.22,290.53,179520660
2019-08-06,293.66,293.62,296.19,294.7,123957444
2019-08-07,292.2,294.82,283.0,290.51,143564289
2019-08-08,292.7,300.68,291.38,299.57,88650754
2019-08-09,297.09,307.1,298.12,299.19,94694523
2019-08-12,302.49,301.42,299.81,293.04,66724804
2019-08-13,290.78,304.63,294.35,297.78,94883612
2019-08-14,293.62,304.36,286.51,296.1,136724248
2019-08-15,285.17,291.67,293.13,296.95,105725654
2019-08-16,294.01,297.52,284.77,289.27,89252621
2019-08-19,305.06,295.82,303.07,299.33,54809006
2019-08-20,305.14,296.19,290.64,304.22,53975708
2019-08-21,305.15,306.14,306.08,304.1,50014696
2019-08-22,306.4,298.18,296.1,300.02,52974439
2019-08-23,298.96,295.97,285.35,296.83,152815487
2019-08-26,300.31,288.0,293.06,299.0,75007231
2019-08-27,293.78,301.43,296.16,288.92,69099261
2019-08-28,291.33,293.44,297.54,293.03,61384044
2019-08-29,305.51,297.42,298.12,293.96,59893898
2019-08-30,306.08,301.03,294.59,302.9,65783407
2019-09-03,303.21,304.97,300.18,298.54,72253563
2019-09-04,305.76,299.12,296.78,303.31,49249423
2019-09-05,307.26,304.07,299.0,303.3,85632274
2019-09-06,309.09,307.34,306.4,311.01,50793935
2019-09-09,309.95,301.64,309.83,306.4,53393255
2019-09-10,298.49,312.7,304.18,299.99,59139198
2019-09-11,303.79,305.97,307.1,314.54,69585766
2019-09-12,310.39,311.62,303.45,303.1,73059202
2019-09-13,306.62,305.75,307.22,315.97,62738140
2019-09-16,300.63,314.2,306.54,307.6,59979799
2019-09-17,302.49,302.95,301.67,309.5,43051918
2019-09-18,313.8,308.84,298.87,308.0,77482858
2019-09-19,314.78,307.98,309.39,312.21,78655433
2019-09-20,301.59,307.0,302.52,298.64,99875854
2019-09-23,302.92,307.0,311.42,303.06,48231544
2019-09-24,301.59,314.0,305.36,296.48,101679307
2019-09-25,296.14,301.19,303.1,309.5,76307461
2019-09-26,307.32,312.74,304.98,297.0,60322401
2019-09-27,300.15,310.51,302.74,305.7,86586703
2019-09-30,306.96,305.57,296.21,298.17,54241059
2019-10-01,311.06,306.7,303.0,305.15,90810633
2019-10-02,298.5,303.6,298.06,294.75,129681172
2019-10-03,296.44,291.98,291.16,295.28,86906649
2019-10-04,291.83,302.3,297.3,303.57,68305710
2019-10-07,295.96,305.64,295.62,295.58,62724260
2019-10-08,304.29,293.6,294.59,300.19,105274240
2019-10-09,301.47,296.6,294.33,294.97,65821284
2019-10-10,292.51,296.12,302.0,302.59,59760596
2019-10-11,305.78,307.21,302.11,299.42,103638717
2019-10-14,301.67,307.31,300.18,310.45,41812174
2019-10-15,299.5,300.2,311.13,310.6,48653368
2019-10-16,311.5,310.87,309.26,308.8,52660069
2019-10-17,309.9,305.34,305.59,302.33,46819295
2019-10-18,306.3,309.76,299.22,306.97,67317080
2019-10-21,299.74,306.87,301.23,311.01,40744641
2019-10-22,309.74,310.2,302.26,311.94,49259049
2019-10-23,309.15,310.11,309.5,310.44,36028388
2019-10-24,315.74,302.62,305.54,315.13,37376269
2019-10-25,304.0,309.2,308.82,301.7,46857963
2019-10-28,316.46,309.34,303.01,304.0,42151340
2019-10-29,313.0,304.39,310.24,312.34,44546345
2019-10-30,311.55,318.35,305.1,309.63,51741337
2019-10-31,309.79,308.01,301.86,316.77,71608713
2019-11-01,313.35,312.53,319.49,312.98,73473987
2019-11-04,312.09,314.0,309.08,322.24,62816858
2019-11-05,319.31,317.48,315.86,311.45,44123623
2019-11-06,313.65,312.8,308.93,319.4,48514309
2019-11-07,317.6,310.96,317.4,320.91,54993089
2019-11-08,320.3,313.0,322.35,324.18,50301087
2019-11-11,307.45,311.7,318.83,319.83,36495785
2019-11-12,318.67,321.7,323.15,323.0,48029688
2019-11-13,310.59,314.47,315.52,315.0,55897333
2019-11-14,314.66,312.7,322.16,314.38,53188414
2019-11-15,322.95,320.62,325.47,324.95,62811850
2019-11-18,316.27,315.45,326.57,316.02,50083028
2019-11-19,326.26,322.11,323.6,322.89,69342889
2019-11-20,326.22,325.78,324.13,322.26,81354964
2019-11-21,313.12,325.02,321.0,324.19,56167325
2019-11-22,326.11,314.64,315.19,326.1,46394386
2019-11-25,327.41,327.54,317.01,324.23,50146681
2019-11-26,318.73,321.12,328.41,327.87,37781685
2019-11-27,317.43,323.61,327.96,315.68,45175396
2019-11-29,325.85,315.31,327.27,316.9,36630445
2019-12-02,315.26,325.34,313.43,320.4,79426928
2019-12-03,319.02,312.24,313.93,320.27,78781074
2019-12-04,314.9,321.88,316.7,311.54,49970281
2019-12-05,326.86,327.58,322.12,322.28,42428261
2019-12-06,319.52,325.0,325.71,321.71,49929513
2019-12-09,323.71,322.93,320.7,327.79,36364715
2019-12-10,327.36,326.46,326.72,313.54,54943852
2019-12-11,329.05,329.2,326.58,325.39,54741509
2019-12-12,327.66,327.42,314.89,318.1,99723741
2019-12-13,327.48,327.72,321.62,331.63,84892872
2019-12-16,329.41,335.09,332.02,330.2,82946250
2019-12-17,328.37,330.11,333.04,323.66,62817687
2019-12-18,335.0,330.87,330.68,327.03,49606317
2019-12-19,332.1,324.15,333.49,321.6,87811457
2019-12-20,330.02,325.23,331.3,336.51,154444713
2019-12-23,333.23,335.74,330.79,332.49,55365291
2019-12-24,335.61,329.34,335.6,331.43,20683372
2019-12-26,323.57,336.03,327.99,323.97,32301114
2019-12-27,328.04,332.7,327.25,324.67,43283912
2019-12-30,329.41,325.5,336.18,332.5,51163545
2019-12-31,324.13,335.32,331.09,324.81,59871305
2020-01-02,337.53,331.49,326.28,340.13,59423777
2020-01-03,326.8,338.11,329.7,328.98,77876341
2020-01-06,326.95,323.85,335.54,323.94,58287670
2020-01-07,328.14,332.91,327.26,333.65,42929880
2020-01-08,329.2,327.48,330.88,326.01,71603843
2020-01-09,341.13,329.07,327.91,342.98,50124416
2020-01-10,327.98,334.58,330.9,338.54,53820645
2020-01-13,340.08,333.14,337.64,341.3,48270275
2020-01-14,328.92,344.27,340.02,343.12,65844871
2020-01-15,330.71,344.6,333.3,338.05,72675112
2020-01-16,341.9,331.86,333.95,347.14,55906144
2020-01-17,338.9,341.51,339.6,336.54,96485302
2020-01-21,345.3,345.77,340.93,336.4,79264540
2020-01-22,343.78,334.65,344.83,334.29,49940139
2020-01-23,333.07,347.6,343.96,332.14,52275831
2020-01-24,335.34,344.47,330.42,341.56,88128966
2020-01-27,331.29,339.78,329.29,325.4,86943374
2020-01-28,329.74,332.47,331.9,329.47,64440051
2020-01-29,336.0,344.0,327.0,329.21,55516117
2020-01-30,339.73,339.61,331.2,338.78,75523365
2020-01-31,330.0,333.11,325.41,332.03,117856621
2020-02-03,332.71,334.24,331.1,325.06,69830441
2020-02-04,331.97,337.64,343.89,339.19,65303714
2020-02-05,346.07,335.37,331.93,343.92,68006536
2020-02-06,346.15,346.41,334.3,348.78,52212314
2020-02-07,340.72,347.39,343.3,332.7,64952867
2020-02-10,339.16,351.48,343.94,342.76,42438166
2020-02-11,344.98,340.21,346.0,336.76,55347861
2020-02-12,337.41,345.51,343.45,345.3,46003619
2020-02-13,347.7,350.34,338.64,353.48,55483867
2020-02-14,339.19,352.08,350.1,342.0,67418175
2020-02-18,353.17,354.31,343.25,340.57,59829847
2020-02-19,349.79,340.14,344.04,343.31,49658341
2020-02-20,350.35,350.18,340.54,345.56,75659642
2020-02-21,345.03,337.08,342.45,344.89,117936050
2020-02-24,336.31,345.18,327.73,328.61,164398251
2020-02-25,327.46,336.6,320.36,318.58,222693162
2020-02-26,328.96,326.65,315.5,313.8,201323657
2020-02-27,320.6,319.56,305.61,307.47,294380258
2020-02-28,288.9,302.98,295.92,304.1,390986711
2020-03-02,304.33,317.72,305.85,314.05,245141179
2020-03-03,311.3,325.19,301.97,310.69,307727489
2020-03-04,310.13,315.7,307.29,317.41,180839365
2020-03-05,313.0,312.67,313.91,307.49,192132561
2020-03-06,298.89,307.28,297.57,305.17,235027689
2020-03-09,281.3,290.84,283.13,285.55,320512087
2020-03-10,291.77,290.76,281.1,293.41,286600195
2020-03-11,289.3,282.33,275.97,279.38,258756606
2020-03-12,265.0,273.22,248.84,252.23,397179570
2020-03-13,273.32,283.99,250.64,271.49,329735986
2020-03-16,252.73,259.0,237.87,247.93,301852564
2020-03-17,256.35,265.97,240.66,262.3,268515391
2020-03-18,237.19,255.05,238.51,251.0,343719851
2020-03-19,245.3,256.38,236.94,251.54,294785324
2020-03-20,249.36,252.6,228.7,230.3,363293680
2020-03-23,228.98,237.87,222.14,226.69,339981029
2020-03-24,242.22,251.2,241.2,244.78,243251494
2020-03-25,255.27,256.69,242.36,247.31,306655208
2020-03-26,257.6,275.3,258.07,270.1,265768513
2020-03-27,263.26,273.25,258.32,262.5,228745965
2020-03-30,255.9,273.18,261.5,273.49,172250575
2020-03-31,261.84,272.42,256.9,269.37,199039879
2020-04-01,253.02,268.73,246.5,252.42,198416485
2020-04-02,254.23,253.37,248.92,252.94,179769831
2020-04-03,260.55,265.72,247.21,254.35,141830137
2020-04-06,258.27,272.0,258.36,274.35,189057672
2020-04-07,285.33,279.25,267.26,270.68,202339729
2020-04-08,277.06,287.0,274.77,280.59,155893052
2020-04-09,286.3,281.3,287.91,282.8,197726945
2020-04-13,278.39,289.43,278.8,286.91,120516093
2020-04-14,285.29,297.2,288.03,292.1,134265631
2020-04-15,280.37,292.3,275.97,287.97,122016670
2020-04-16,292.63,285.19,286.82,288.4,133149596
2020-04-17,293.14,291.9,282.6,296.46,152748999
2020-04-20,282.98,290.71,287.49,282.56,101595798
2020-04-21,281.32,290.35,274.39,283.28,131356593
2020-04-22,278.96,285.0,286.52,284.9,93612861
2020-04-23,294.36,284.03,286.46,290.0,105807883
2020-04-24,290.61,286.3,280.1,296.48,87101225
2020-04-27,294.12,291.72,298.55,290.02,80173290
2020-04-28,304.69,292.7,298.0,289.04,109212872
2020-04-29,292.38,299.27,300.21,303.82,120210616
2020-04-30,294.09,293.86,297.68,291.0,124871154
2020-05-01,295.0,302.43,287.45,293.88,125437700
2020-05-04,293.4,284.9,284.71,292.0,83828511
2020-05-05,288.96,292.51,285.61,297.84,80238744
2020-05-06,296.7,289.57,288.32,289.34,74153774
